;mean;amin;amax;median;std;var
117756;1.0;1.0;1.0;1.0;0.0;0.0
117776;1.0;1.0;1.0;1.0;0.0;0.0
117876;1.0;1.0;1.0;1.0;0.0;0.0
118132;1.0;1.0;1.0;1.0;0.0;0.0
118156;1.0;1.0;1.0;1.0;0.0;0.0
118192;1.0;1.0;1.0;1.0;0.0;0.0
118216;1.0;1.0;1.0;1.0;0.0;0.0
118304;1.0;1.0;1.0;1.0;0.0;0.0
118364;1.0;1.0;1.0;1.0;0.0;0.0
118416;1.0;1.0;1.0;1.0;0.0;0.0
118444;1.0;1.0;1.0;1.0;0.0;0.0
118552;1.0;1.0;1.0;1.0;0.0;0.0
118704;1.0;1.0;1.0;1.0;0.0;0.0
118712;1.0;1.0;1.0;1.0;0.0;0.0
118740;1.0;1.0;1.0;1.0;0.0;0.0
118748;1.0;1.0;1.0;1.0;0.0;0.0
118756;1.0;1.0;1.0;1.0;0.0;0.0
118772;1.0;1.0;1.0;1.0;0.0;0.0
118816;1.0;1.0;1.0;1.0;0.0;0.0
118844;1.0;1.0;1.0;1.0;0.0;0.0
118868;1.0;1.0;1.0;1.0;0.0;0.0
118920;1.0;1.0;1.0;1.0;0.0;0.0
118928;1.0;1.0;1.0;1.0;0.0;0.0
118984;1.0;1.0;1.0;1.0;0.0;0.0
119040;1.0;1.0;1.0;1.0;0.0;0.0
119176;1.0;1.0;1.0;1.0;0.0;0.0
119184;1.0;1.0;1.0;1.0;0.0;0.0
119240;1.0;1.0;1.0;1.0;0.0;0.0
119336;1.0;1.0;1.0;1.0;0.0;0.0
119404;1.0;1.0;1.0;1.0;0.0;0.0
119488;1.0;1.0;1.0;1.0;0.0;0.0
119512;1.0;1.0;1.0;1.0;0.0;0.0
119536;1.0;1.0;1.0;1.0;0.0;0.0
119620;1.0;1.0;1.0;1.0;0.0;0.0
119628;1.0;1.0;1.0;1.0;0.0;0.0
119656;1.0;1.0;1.0;1.0;0.0;0.0
119672;1.0;1.0;1.0;1.0;0.0;0.0
119724;1.0;1.0;1.0;1.0;0.0;0.0
119800;1.0;1.0;1.0;1.0;0.0;0.0
119804;1.0;1.0;1.0;1.0;0.0;0.0
119880;1.0;1.0;1.0;1.0;0.0;0.0
119956;1.0;1.0;1.0;1.0;0.0;0.0
119976;1.0;1.0;1.0;1.0;0.0;0.0
120052;1.0;1.0;1.0;1.0;0.0;0.0
120108;1.0;1.0;1.0;1.0;0.0;0.0
120112;1.0;1.0;1.0;1.0;0.0;0.0
120140;1.0;1.0;1.0;1.0;0.0;0.0
120168;1.0;1.0;1.0;1.0;0.0;0.0
120188;1.0;1.0;1.0;1.0;0.0;0.0
120364;1.0;1.0;1.0;1.0;0.0;0.0
120536;1.0;1.0;1.0;1.0;0.0;0.0
120576;1.0;1.0;1.0;1.0;0.0;0.0
120608;1.0;1.0;1.0;1.0;0.0;0.0
120616;1.0;1.0;1.0;1.0;0.0;0.0
120636;1.0;1.0;1.0;1.0;0.0;0.0
120652;1.0;1.0;1.0;1.0;0.0;0.0
120748;1.0;1.0;1.0;1.0;0.0;0.0
120780;1.0;1.0;1.0;1.0;0.0;0.0
120836;1.0;1.0;1.0;1.0;0.0;0.0
120932;1.0;1.0;1.0;1.0;0.0;0.0
120936;1.0;1.0;1.0;1.0;0.0;0.0
120968;1.0;1.0;1.0;1.0;0.0;0.0
121032;1.0;1.0;1.0;1.0;0.0;0.0
121044;1.0;1.0;1.0;1.0;0.0;0.0
121048;1.0;1.0;1.0;1.0;0.0;0.0
121212;1.0;1.0;1.0;1.0;0.0;0.0
121260;1.0;1.0;1.0;1.0;0.0;0.0
121284;1.0;1.0;1.0;1.0;0.0;0.0
121296;1.0;1.0;1.0;1.0;0.0;0.0
121392;1.0;1.0;1.0;1.0;0.0;0.0
121436;1.0;1.0;1.0;1.0;0.0;0.0
121444;1.0;1.0;1.0;1.0;0.0;0.0
121456;1.0;1.0;1.0;1.0;0.0;0.0
121464;1.0;1.0;1.0;1.0;0.0;0.0
121480;1.0;1.0;1.0;1.0;0.0;0.0
121500;1.0;1.0;1.0;1.0;0.0;0.0
121572;1.0;1.0;1.0;1.0;0.0;0.0
121588;1.0;1.0;1.0;1.0;0.0;0.0
121628;1.0;1.0;1.0;1.0;0.0;0.0
121632;1.0;1.0;1.0;1.0;0.0;0.0
121640;1.0;1.0;1.0;1.0;0.0;0.0
121648;1.0;1.0;1.0;1.0;0.0;0.0
121780;1.0;1.0;1.0;1.0;0.0;0.0
121816;1.0;1.0;1.0;1.0;0.0;0.0
121828;1.0;1.0;1.0;1.0;0.0;0.0
121880;1.0;1.0;1.0;1.0;0.0;0.0
121960;1.0;1.0;1.0;1.0;0.0;0.0
122072;1.0;1.0;1.0;1.0;0.0;0.0
122076;1.0;1.0;1.0;1.0;0.0;0.0
122112;1.0;1.0;1.0;1.0;0.0;0.0
122208;1.0;1.0;1.0;1.0;0.0;0.0
122228;1.0;1.0;1.0;1.0;0.0;0.0
122280;1.0;1.0;1.0;1.0;0.0;0.0
122328;1.0;1.0;1.0;1.0;0.0;0.0
122396;1.0;1.0;1.0;1.0;0.0;0.0
122412;1.0;1.0;1.0;1.0;0.0;0.0
122476;1.0;1.0;1.0;1.0;0.0;0.0
122556;1.0;1.0;1.0;1.0;0.0;0.0
122596;1.0;1.0;1.0;1.0;0.0;0.0
122604;1.0;1.0;1.0;1.0;0.0;0.0
122724;1.0;1.0;1.0;1.0;0.0;0.0
122736;1.0;1.0;1.0;1.0;0.0;0.0
122764;1.0;1.0;1.0;1.0;0.0;0.0
122808;1.0;1.0;1.0;1.0;0.0;0.0
122836;1.0;1.0;1.0;1.0;0.0;0.0
122880;1.0;1.0;1.0;1.0;0.0;0.0
123028;1.0;1.0;1.0;1.0;0.0;0.0
123064;1.0;1.0;1.0;1.0;0.0;0.0
123088;1.0;1.0;1.0;1.0;0.0;0.0
123136;1.0;1.0;1.0;1.0;0.0;0.0
123160;1.0;1.0;1.0;1.0;0.0;0.0
123168;1.0;1.0;1.0;1.0;0.0;0.0
123304;1.0;1.0;1.0;1.0;0.0;0.0
123356;1.0;1.0;1.0;1.0;0.0;0.0
123436;1.0;1.0;1.0;1.0;0.0;0.0
123444;1.0;1.0;1.0;1.0;0.0;0.0
123484;1.0;1.0;1.0;1.0;0.0;0.0
123488;1.0;1.0;1.0;1.0;0.0;0.0
123516;1.0;1.0;1.0;1.0;0.0;0.0
123600;1.0;1.0;1.0;1.0;0.0;0.0
123608;1.0;1.0;1.0;1.0;0.0;0.0
123620;1.0;1.0;1.0;1.0;0.0;0.0
123672;1.0;1.0;1.0;1.0;0.0;0.0
123708;1.0;1.0;1.0;1.0;0.0;0.0
123744;1.0;1.0;1.0;1.0;0.0;0.0
123756;1.0;1.0;1.0;1.0;0.0;0.0
123768;1.0;1.0;1.0;1.0;0.0;0.0
123920;1.0;1.0;1.0;1.0;0.0;0.0
123952;1.0;1.0;1.0;1.0;0.0;0.0
123972;1.0;1.0;1.0;1.0;0.0;0.0
123996;1.0;1.0;1.0;1.0;0.0;0.0
124024;1.0;1.0;1.0;1.0;0.0;0.0
124064;1.0;1.0;1.0;1.0;0.0;0.0
124072;1.0;1.0;1.0;1.0;0.0;0.0
124128;1.0;1.0;1.0;1.0;0.0;0.0
124144;1.0;1.0;1.0;1.0;0.0;0.0
124284;1.0;1.0;1.0;1.0;0.0;0.0
124356;1.0;1.0;1.0;1.0;0.0;0.0
124392;1.0;1.0;1.0;1.0;0.0;0.0
124520;1.0;1.0;1.0;1.0;0.0;0.0
124696;1.0;1.0;1.0;1.0;0.0;0.0
124700;1.0;1.0;1.0;1.0;0.0;0.0
124724;1.0;1.0;1.0;1.0;0.0;0.0
124748;1.0;1.0;1.0;1.0;0.0;0.0
124784;1.0;1.0;1.0;1.0;0.0;0.0
124824;1.0;1.0;1.0;1.0;0.0;0.0
124920;1.0;1.0;1.0;1.0;0.0;0.0
125028;1.0;1.0;1.0;1.0;0.0;0.0
125096;1.0;1.0;1.0;1.0;0.0;0.0
125112;1.0;1.0;1.0;1.0;0.0;0.0
125172;1.0;1.0;1.0;1.0;0.0;0.0
125296;1.0;1.0;1.0;1.0;0.0;0.0
125360;1.0;1.0;1.0;1.0;0.0;0.0
125380;1.0;1.0;1.0;1.0;0.0;0.0
125444;1.0;1.0;1.0;1.0;0.0;0.0
125536;1.0;1.0;1.0;1.0;0.0;0.0
125716;1.0;1.0;1.0;1.0;0.0;0.0
125724;1.0;1.0;1.0;1.0;0.0;0.0
125740;1.0;1.0;1.0;1.0;0.0;0.0
125756;1.0;1.0;1.0;1.0;0.0;0.0
125808;1.0;1.0;1.0;1.0;0.0;0.0
125864;1.0;1.0;1.0;1.0;0.0;0.0
125904;1.0;1.0;1.0;1.0;0.0;0.0
125908;1.0;1.0;1.0;1.0;0.0;0.0
125940;1.0;1.0;1.0;1.0;0.0;0.0
125964;1.0;1.0;1.0;1.0;0.0;0.0
126016;1.0;1.0;1.0;1.0;0.0;0.0
126084;1.0;1.0;1.0;1.0;0.0;0.0
126124;1.0;1.0;1.0;1.0;0.0;0.0
126128;1.0;1.0;1.0;1.0;0.0;0.0
126140;1.0;1.0;1.0;1.0;0.0;0.0
126200;1.0;1.0;1.0;1.0;0.0;0.0
126232;1.0;1.0;1.0;1.0;0.0;0.0
126256;1.0;1.0;1.0;1.0;0.0;0.0
126296;1.0;1.0;1.0;1.0;0.0;0.0
126352;1.0;1.0;1.0;1.0;0.0;0.0
126388;1.0;1.0;1.0;1.0;0.0;0.0
126512;1.0;1.0;1.0;1.0;0.0;0.0
126520;1.0;1.0;1.0;1.0;0.0;0.0
126540;1.0;1.0;1.0;1.0;0.0;0.0
126732;1.0;1.0;1.0;1.0;0.0;0.0
126744;1.0;1.0;1.0;1.0;0.0;0.0
126828;1.0;1.0;1.0;1.0;0.0;0.0
126892;1.0;1.0;1.0;1.0;0.0;0.0
126900;1.0;1.0;1.0;1.0;0.0;0.0
126932;1.0;1.0;1.0;1.0;0.0;0.0
127000;1.0;1.0;1.0;1.0;0.0;0.0
127012;1.0;1.0;1.0;1.0;0.0;0.0
127020;1.0;1.0;1.0;1.0;0.0;0.0
127032;1.0;1.0;1.0;1.0;0.0;0.0
127152;1.0;1.0;1.0;1.0;0.0;0.0
127164;1.0;1.0;1.0;1.0;0.0;0.0
127172;1.0;1.0;1.0;1.0;0.0;0.0
127176;1.0;1.0;1.0;1.0;0.0;0.0
127244;1.0;1.0;1.0;1.0;0.0;0.0
127280;1.0;1.0;1.0;1.0;0.0;0.0
127444;1.0;1.0;1.0;1.0;0.0;0.0
127492;1.0;1.0;1.0;1.0;0.0;0.0
127512;1.0;1.0;1.0;1.0;0.0;0.0
127536;1.0;1.0;1.0;1.0;0.0;0.0
127544;1.0;1.0;1.0;1.0;0.0;0.0
127588;1.0;1.0;1.0;1.0;0.0;0.0
127632;1.0;1.0;1.0;1.0;0.0;0.0
127636;1.0;1.0;1.0;1.0;0.0;0.0
127676;1.0;1.0;1.0;1.0;0.0;0.0
127728;1.0;1.0;1.0;1.0;0.0;0.0
127732;1.0;1.0;1.0;1.0;0.0;0.0
127740;1.0;1.0;1.0;1.0;0.0;0.0
127764;1.0;1.0;1.0;1.0;0.0;0.0
127772;1.0;1.0;1.0;1.0;0.0;0.0
127832;1.0;1.0;1.0;1.0;0.0;0.0
127848;1.0;1.0;1.0;1.0;0.0;0.0
127904;1.0;1.0;1.0;1.0;0.0;0.0
127916;1.0;1.0;1.0;1.0;0.0;0.0
127936;1.0;1.0;1.0;1.0;0.0;0.0
128060;1.0;1.0;1.0;1.0;0.0;0.0
128068;1.0;1.0;1.0;1.0;0.0;0.0
128128;1.0;1.0;1.0;1.0;0.0;0.0
128152;1.0;1.0;1.0;1.0;0.0;0.0
128176;1.0;1.0;1.0;1.0;0.0;0.0
128224;1.0;1.0;1.0;1.0;0.0;0.0
128256;1.0;1.0;1.0;1.0;0.0;0.0
128296;1.0;1.0;1.0;1.0;0.0;0.0
128340;1.0;1.0;1.0;1.0;0.0;0.0
128368;1.0;1.0;1.0;1.0;0.0;0.0
128576;1.0;1.0;1.0;1.0;0.0;0.0
128624;1.0;1.0;1.0;1.0;0.0;0.0
128640;1.0;1.0;1.0;1.0;0.0;0.0
128672;1.0;1.0;1.0;1.0;0.0;0.0
128684;1.0;1.0;1.0;1.0;0.0;0.0
128716;1.0;1.0;1.0;1.0;0.0;0.0
128748;1.0;1.0;1.0;1.0;0.0;0.0
128796;1.0;1.0;1.0;1.0;0.0;0.0
128824;1.0;1.0;1.0;1.0;0.0;0.0
128992;1.0;1.0;1.0;1.0;0.0;0.0
129004;1.0;1.0;1.0;1.0;0.0;0.0
129060;1.0;1.0;1.0;1.0;0.0;0.0
129064;1.0;1.0;1.0;1.0;0.0;0.0
129112;1.0;1.0;1.0;1.0;0.0;0.0
129148;1.0;1.0;1.0;1.0;0.0;0.0
129156;1.0;1.0;1.0;1.0;0.0;0.0
129172;1.0;1.0;1.0;1.0;0.0;0.0
129180;1.0;1.0;1.0;1.0;0.0;0.0
129192;1.0;1.0;1.0;1.0;0.0;0.0
129256;1.0;1.0;1.0;1.0;0.0;0.0
129328;1.0;1.0;1.0;1.0;0.0;0.0
129356;1.0;1.0;1.0;1.0;0.0;0.0
129416;1.0;1.0;1.0;1.0;0.0;0.0
129432;1.0;1.0;1.0;1.0;0.0;0.0
129448;1.0;1.0;1.0;1.0;0.0;0.0
129460;1.0;1.0;1.0;1.0;0.0;0.0
129488;1.0;1.0;1.0;1.0;0.0;0.0
129520;1.0;1.0;1.0;1.0;0.0;0.0
129568;1.0;1.0;1.0;1.0;0.0;0.0
129572;1.0;1.0;1.0;1.0;0.0;0.0
129684;1.0;1.0;1.0;1.0;0.0;0.0
129708;1.0;1.0;1.0;1.0;0.0;0.0
129716;1.0;1.0;1.0;1.0;0.0;0.0
129808;1.0;1.0;1.0;1.0;0.0;0.0
129828;1.0;1.0;1.0;1.0;0.0;0.0
129864;1.0;1.0;1.0;1.0;0.0;0.0
129956;1.0;1.0;1.0;1.0;0.0;0.0
130148;1.0;1.0;1.0;1.0;0.0;0.0
130152;1.0;1.0;1.0;1.0;0.0;0.0
130156;1.0;1.0;1.0;1.0;0.0;0.0
130304;1.0;1.0;1.0;1.0;0.0;0.0
130332;1.0;1.0;1.0;1.0;0.0;0.0
130364;1.0;1.0;1.0;1.0;0.0;0.0
130384;1.0;1.0;1.0;1.0;0.0;0.0
130504;1.0;1.0;1.0;1.0;0.0;0.0
130560;1.0;1.0;1.0;1.0;0.0;0.0
130564;1.0;1.0;1.0;1.0;0.0;0.0
130576;1.0;1.0;1.0;1.0;0.0;0.0
130652;1.0;1.0;1.0;1.0;0.0;0.0
130672;1.0;1.0;1.0;1.0;0.0;0.0
130732;1.0;1.0;1.0;1.0;0.0;0.0
130748;1.0;1.0;1.0;1.0;0.0;0.0
130768;1.0;1.0;1.0;1.0;0.0;0.0
130820;1.0;1.0;1.0;1.0;0.0;0.0
130908;1.0;1.0;1.0;1.0;0.0;0.0
130932;1.0;1.0;1.0;1.0;0.0;0.0
130944;1.0;1.0;1.0;1.0;0.0;0.0
130956;1.0;1.0;1.0;1.0;0.0;0.0
131020;1.0;1.0;1.0;1.0;0.0;0.0
131060;1.0;1.0;1.0;1.0;0.0;0.0
131156;1.0;1.0;1.0;1.0;0.0;0.0
131208;1.0;1.0;1.0;1.0;0.0;0.0
131244;1.0;1.0;1.0;1.0;0.0;0.0
131336;1.0;1.0;1.0;1.0;0.0;0.0
131356;1.0;1.0;1.0;1.0;0.0;0.0
131388;1.0;1.0;1.0;1.0;0.0;0.0
131420;1.0;1.0;1.0;1.0;0.0;0.0
131480;1.0;1.0;1.0;1.0;0.0;0.0
131500;1.0;1.0;1.0;1.0;0.0;0.0
131524;1.0;1.0;1.0;1.0;0.0;0.0
131528;1.0;1.0;1.0;1.0;0.0;0.0
131808;1.0;1.0;1.0;1.0;0.0;0.0
131856;1.0;1.0;1.0;1.0;0.0;0.0
131928;1.0;1.0;1.0;1.0;0.0;0.0
132060;1.0;1.0;1.0;1.0;0.0;0.0
132116;1.0;1.0;1.0;1.0;0.0;0.0
132180;1.0;1.0;1.0;1.0;0.0;0.0
132188;1.0;1.0;1.0;1.0;0.0;0.0
132236;1.0;1.0;1.0;1.0;0.0;0.0
132256;1.0;1.0;1.0;1.0;0.0;0.0
132264;1.0;1.0;1.0;1.0;0.0;0.0
132364;1.0;1.0;1.0;1.0;0.0;0.0
132368;1.0;1.0;1.0;1.0;0.0;0.0
132488;1.0;1.0;1.0;1.0;0.0;0.0
132496;1.0;1.0;1.0;1.0;0.0;0.0
132520;1.0;1.0;1.0;1.0;0.0;0.0
132584;1.0;1.0;1.0;1.0;0.0;0.0
132620;1.0;1.0;1.0;1.0;0.0;0.0
132752;1.0;1.0;1.0;1.0;0.0;0.0
132764;1.0;1.0;1.0;1.0;0.0;0.0
132768;1.0;1.0;1.0;1.0;0.0;0.0
132772;1.0;1.0;1.0;1.0;0.0;0.0
132892;1.0;1.0;1.0;1.0;0.0;0.0
132924;1.0;1.0;1.0;1.0;0.0;0.0
132940;1.0;1.0;1.0;1.0;0.0;0.0
132972;1.0;1.0;1.0;1.0;0.0;0.0
133112;1.0;1.0;1.0;1.0;0.0;0.0
133144;1.0;1.0;1.0;1.0;0.0;0.0
133272;1.0;1.0;1.0;1.0;0.0;0.0
133352;1.0;1.0;1.0;1.0;0.0;0.0
133384;1.0;1.0;1.0;1.0;0.0;0.0
133464;1.0;1.0;1.0;1.0;0.0;0.0
133516;1.0;1.0;1.0;1.0;0.0;0.0
133520;1.0;1.0;1.0;1.0;0.0;0.0
133532;1.0;1.0;1.0;1.0;0.0;0.0
133576;1.0;1.0;1.0;1.0;0.0;0.0
133588;1.0;1.0;1.0;1.0;0.0;0.0
133664;1.0;1.0;1.0;1.0;0.0;0.0
133692;1.0;1.0;1.0;1.0;0.0;0.0
133704;1.0;1.0;1.0;1.0;0.0;0.0
133712;1.0;1.0;1.0;1.0;0.0;0.0
133836;1.0;1.0;1.0;1.0;0.0;0.0
133856;1.0;1.0;1.0;1.0;0.0;0.0
133872;1.0;1.0;1.0;1.0;0.0;0.0
133888;1.0;1.0;1.0;1.0;0.0;0.0
133980;1.0;1.0;1.0;1.0;0.0;0.0
134000;1.0;1.0;1.0;1.0;0.0;0.0
134060;1.0;1.0;1.0;1.0;0.0;0.0
134108;1.0;1.0;1.0;1.0;0.0;0.0
134148;1.0;1.0;1.0;1.0;0.0;0.0
134168;1.0;1.0;1.0;1.0;0.0;0.0
134176;1.0;1.0;1.0;1.0;0.0;0.0
134272;1.0;1.0;1.0;1.0;0.0;0.0
134304;1.0;1.0;1.0;1.0;0.0;0.0
134308;1.0;1.0;1.0;1.0;0.0;0.0
134372;1.0;1.0;1.0;1.0;0.0;0.0
134404;1.0;1.0;1.0;1.0;0.0;0.0
134420;1.0;1.0;1.0;1.0;0.0;0.0
134468;1.0;1.0;1.0;1.0;0.0;0.0
134524;1.0;1.0;1.0;1.0;0.0;0.0
134584;1.0;1.0;1.0;1.0;0.0;0.0
134612;1.0;1.0;1.0;1.0;0.0;0.0
134632;1.0;1.0;1.0;1.0;0.0;0.0
134696;1.0;1.0;1.0;1.0;0.0;0.0
134732;1.0;1.0;1.0;1.0;0.0;0.0
134784;1.0;1.0;1.0;1.0;0.0;0.0
134888;1.0;1.0;1.0;1.0;0.0;0.0
134900;1.0;1.0;1.0;1.0;0.0;0.0
134936;1.0;1.0;1.0;1.0;0.0;0.0
134984;1.0;1.0;1.0;1.0;0.0;0.0
135028;1.0;1.0;1.0;1.0;0.0;0.0
135072;1.0;1.0;1.0;1.0;0.0;0.0
135124;1.0;1.0;1.0;1.0;0.0;0.0
135188;1.0;1.0;1.0;1.0;0.0;0.0
135200;1.0;1.0;1.0;1.0;0.0;0.0
135224;1.0;1.0;1.0;1.0;0.0;0.0
135340;1.0;1.0;1.0;1.0;0.0;0.0
135356;1.0;1.0;1.0;1.0;0.0;0.0
135424;1.0;1.0;1.0;1.0;0.0;0.0
135432;1.0;1.0;1.0;1.0;0.0;0.0
135448;1.0;1.0;1.0;1.0;0.0;0.0
135456;1.0;1.0;1.0;1.0;0.0;0.0
135464;1.0;1.0;1.0;1.0;0.0;0.0
135648;1.0;1.0;1.0;1.0;0.0;0.0
135712;1.0;1.0;1.0;1.0;0.0;0.0
135728;1.0;1.0;1.0;1.0;0.0;0.0
135796;1.0;1.0;1.0;1.0;0.0;0.0
135808;1.0;1.0;1.0;1.0;0.0;0.0
135880;1.0;1.0;1.0;1.0;0.0;0.0
135888;1.0;1.0;1.0;1.0;0.0;0.0
135936;1.0;1.0;1.0;1.0;0.0;0.0
136040;1.0;1.0;1.0;1.0;0.0;0.0
136052;1.0;1.0;1.0;1.0;0.0;0.0
136096;1.0;1.0;1.0;1.0;0.0;0.0
136120;1.0;1.0;1.0;1.0;0.0;0.0
136132;1.0;1.0;1.0;1.0;0.0;0.0
136188;1.0;1.0;1.0;1.0;0.0;0.0
136232;1.0;1.0;1.0;1.0;0.0;0.0
136276;1.0;1.0;1.0;1.0;0.0;0.0
136284;1.0;1.0;1.0;1.0;0.0;0.0
136380;1.0;1.0;1.0;1.0;0.0;0.0
136508;1.0;1.0;1.0;1.0;0.0;0.0
136560;1.0;1.0;1.0;1.0;0.0;0.0
136696;1.0;1.0;1.0;1.0;0.0;0.0
136760;1.0;1.0;1.0;1.0;0.0;0.0
136804;1.0;1.0;1.0;1.0;0.0;0.0
136964;1.0;1.0;1.0;1.0;0.0;0.0
137040;1.0;1.0;1.0;1.0;0.0;0.0
137080;1.0;1.0;1.0;1.0;0.0;0.0
137148;1.0;1.0;1.0;1.0;0.0;0.0
137196;1.0;1.0;1.0;1.0;0.0;0.0
137204;1.0;1.0;1.0;1.0;0.0;0.0
137328;1.0;1.0;1.0;1.0;0.0;0.0
137376;1.0;1.0;1.0;1.0;0.0;0.0
137392;1.0;1.0;1.0;1.0;0.0;0.0
137436;1.0;1.0;1.0;1.0;0.0;0.0
137504;1.0;1.0;1.0;1.0;0.0;0.0
137532;1.0;1.0;1.0;1.0;0.0;0.0
137708;1.0;1.0;1.0;1.0;0.0;0.0
137772;1.0;1.0;1.0;1.0;0.0;0.0
137780;1.0;1.0;1.0;1.0;0.0;0.0
137820;1.0;1.0;1.0;1.0;0.0;0.0
138012;1.0;1.0;1.0;1.0;0.0;0.0
138080;1.0;1.0;1.0;1.0;0.0;0.0
138136;1.0;1.0;1.0;1.0;0.0;0.0
138164;1.0;1.0;1.0;1.0;0.0;0.0
138168;1.0;1.0;1.0;1.0;0.0;0.0
138228;1.0;1.0;1.0;1.0;0.0;0.0
138252;1.0;1.0;1.0;1.0;0.0;0.0
138304;1.0;1.0;1.0;1.0;0.0;0.0
138340;1.0;1.0;1.0;1.0;0.0;0.0
138448;1.0;1.0;1.0;1.0;0.0;0.0
138480;1.0;1.0;1.0;1.0;0.0;0.0
138496;1.0;1.0;1.0;1.0;0.0;0.0
138592;1.0;1.0;1.0;1.0;0.0;0.0
138648;1.0;1.0;1.0;1.0;0.0;0.0
138668;1.0;1.0;1.0;1.0;0.0;0.0
138688;1.0;1.0;1.0;1.0;0.0;0.0
138728;1.0;1.0;1.0;1.0;0.0;0.0
138744;1.0;1.0;1.0;1.0;0.0;0.0
138768;1.0;1.0;1.0;1.0;0.0;0.0
138916;1.0;1.0;1.0;1.0;0.0;0.0
138972;1.0;1.0;1.0;1.0;0.0;0.0
138996;1.0;1.0;1.0;1.0;0.0;0.0
139064;1.0;1.0;1.0;1.0;0.0;0.0
139076;1.0;1.0;1.0;1.0;0.0;0.0
139100;1.0;1.0;1.0;1.0;0.0;0.0
139176;1.0;1.0;1.0;1.0;0.0;0.0
139216;1.0;1.0;1.0;1.0;0.0;0.0
139264;1.0;1.0;1.0;1.0;0.0;0.0
139268;1.0;1.0;1.0;1.0;0.0;0.0
139300;1.0;1.0;1.0;1.0;0.0;0.0
139308;1.0;1.0;1.0;1.0;0.0;0.0
139396;1.0;1.0;1.0;1.0;0.0;0.0
139404;1.0;1.0;1.0;1.0;0.0;0.0
139432;1.0;1.0;1.0;1.0;0.0;0.0
139492;1.0;1.0;1.0;1.0;0.0;0.0
139536;1.0;1.0;1.0;1.0;0.0;0.0
139544;1.0;1.0;1.0;1.0;0.0;0.0
139668;1.0;1.0;1.0;1.0;0.0;0.0
139736;1.0;1.0;1.0;1.0;0.0;0.0
139740;1.0;1.0;1.0;1.0;0.0;0.0
139764;1.0;1.0;1.0;1.0;0.0;0.0
139860;1.0;1.0;1.0;1.0;0.0;0.0
139908;1.0;1.0;1.0;1.0;0.0;0.0
139988;1.0;1.0;1.0;1.0;0.0;0.0
140084;1.0;1.0;1.0;1.0;0.0;0.0
140100;1.0;1.0;1.0;1.0;0.0;0.0
140116;1.0;1.0;1.0;1.0;0.0;0.0
140192;1.0;1.0;1.0;1.0;0.0;0.0
140220;1.0;1.0;1.0;1.0;0.0;0.0
140236;1.0;1.0;1.0;1.0;0.0;0.0
140304;1.0;1.0;1.0;1.0;0.0;0.0
140480;1.0;1.0;1.0;1.0;0.0;0.0
140488;1.0;1.0;1.0;1.0;0.0;0.0
140520;1.0;1.0;1.0;1.0;0.0;0.0
140652;1.0;1.0;1.0;1.0;0.0;0.0
140656;1.0;1.0;1.0;1.0;0.0;0.0
140676;1.0;1.0;1.0;1.0;0.0;0.0
140796;1.0;1.0;1.0;1.0;0.0;0.0
140808;1.0;1.0;1.0;1.0;0.0;0.0
140840;1.0;1.0;1.0;1.0;0.0;0.0
140876;1.0;1.0;1.0;1.0;0.0;0.0
140928;1.0;1.0;1.0;1.0;0.0;0.0
141012;1.0;1.0;1.0;1.0;0.0;0.0
141016;1.0;1.0;1.0;1.0;0.0;0.0
141024;1.0;1.0;1.0;1.0;0.0;0.0
141104;1.0;1.0;1.0;1.0;0.0;0.0
141124;1.0;1.0;1.0;1.0;0.0;0.0
141128;1.0;1.0;1.0;1.0;0.0;0.0
141252;1.0;1.0;1.0;1.0;0.0;0.0
141372;1.0;1.0;1.0;1.0;0.0;0.0
141412;1.0;1.0;1.0;1.0;0.0;0.0
141464;1.0;1.0;1.0;1.0;0.0;0.0
141500;1.0;1.0;1.0;1.0;0.0;0.0
141516;1.0;1.0;1.0;1.0;0.0;0.0
141544;1.0;1.0;1.0;1.0;0.0;0.0
141568;1.0;1.0;1.0;1.0;0.0;0.0
141664;1.0;1.0;1.0;1.0;0.0;0.0
141676;1.0;1.0;1.0;1.0;0.0;0.0
141744;1.0;1.0;1.0;1.0;0.0;0.0
141752;1.0;1.0;1.0;1.0;0.0;0.0
141808;1.0;1.0;1.0;1.0;0.0;0.0
141836;1.0;1.0;1.0;1.0;0.0;0.0
141892;1.0;1.0;1.0;1.0;0.0;0.0
141988;1.0;1.0;1.0;1.0;0.0;0.0
141992;1.0;1.0;1.0;1.0;0.0;0.0
142024;1.0;1.0;1.0;1.0;0.0;0.0
142068;1.0;1.0;1.0;1.0;0.0;0.0
142184;1.0;1.0;1.0;1.0;0.0;0.0
142284;1.0;1.0;1.0;1.0;0.0;0.0
142296;1.0;1.0;1.0;1.0;0.0;0.0
142304;1.0;1.0;1.0;1.0;0.0;0.0
142332;1.0;1.0;1.0;1.0;0.0;0.0
142344;1.0;1.0;1.0;1.0;0.0;0.0
142376;1.0;1.0;1.0;1.0;0.0;0.0
142392;1.0;1.0;1.0;1.0;0.0;0.0
142480;1.0;1.0;1.0;1.0;0.0;0.0
142528;1.0;1.0;1.0;1.0;0.0;0.0
142624;1.0;1.0;1.0;1.0;0.0;0.0
142676;1.0;1.0;1.0;1.0;0.0;0.0
142788;1.0;1.0;1.0;1.0;0.0;0.0
